"","TCGA.3C.AALI","TCGA.3C.AALK","TCGA.A1.A0SM","TCGA.A1.A0SN","TCGA.A2.A04X","TCGA.A2.A0CX","TCGA.A2.A0EY","TCGA.A2.A0YG","TCGA.A7.A2KD","TCGA.A7.A4SF","TCGA.A8.A06R","TCGA.A8.A06T","TCGA.A8.A06U","TCGA.A8.A06X","TCGA.A8.A075","TCGA.A8.A076","TCGA.A8.A07B","TCGA.A8.A07I","TCGA.A8.A07P","TCGA.A8.A08B","TCGA.A8.A08C","TCGA.A8.A08G","TCGA.A8.A08H","TCGA.A8.A08P","TCGA.A8.A08S","TCGA.A8.A08T","TCGA.A8.A090","TCGA.A8.A097","TCGA.A8.A099","TCGA.A8.A09E","TCGA.A8.A09G","TCGA.A8.A09I","TCGA.A8.A09N","TCGA.A8.A0AB","TCGA.AC.A23C","TCGA.AC.A23G","TCGA.AC.A23H","TCGA.AC.A2FB","TCGA.AC.A3QQ","TCGA.AC.A3TN","TCGA.AC.A3YI","TCGA.AC.A4ZE","TCGA.AC.A8OS","TCGA.AN.A03X","TCGA.AN.A041","TCGA.AN.A0AJ","TCGA.AN.A0AK","TCGA.AN.A0FD","TCGA.AN.A0FJ","TCGA.AN.A0FK","TCGA.AN.A0FN","TCGA.AN.A0FS","TCGA.AN.A0FT","TCGA.AN.A0FZ","TCGA.AN.A0XP","TCGA.AN.A0XV","TCGA.AN.A0XW","TCGA.AO.A03L","TCGA.AO.A0JM","TCGA.AO.A12C","TCGA.AO.A12G","TCGA.AQ.A04L","TCGA.AQ.A0Y5","TCGA.AR.A0TX","TCGA.AR.A1AT","TCGA.AR.A1AX","TCGA.AR.A254","TCGA.AR.A255","TCGA.AR.A2LJ","TCGA.AR.A5QN","TCGA.BH.A0AU","TCGA.BH.A0AW","TCGA.BH.A0B6","TCGA.BH.A0B7","TCGA.BH.A0BQ","TCGA.BH.A0DD","TCGA.BH.A0DZ","TCGA.BH.A0HY","TCGA.BH.A18H","TCGA.BH.A18I","TCGA.BH.A18M","TCGA.BH.A18P","TCGA.BH.A18U","TCGA.BH.A1EV","TCGA.BH.A1EX","TCGA.BH.A1F2","TCGA.BH.A1F8","TCGA.BH.A202","TCGA.BH.A42T","TCGA.C8.A12T","TCGA.C8.A3M8","TCGA.D8.A140","TCGA.D8.A1J9","TCGA.D8.A1X5","TCGA.D8.A1XJ","TCGA.D8.A1XS","TCGA.D8.A1XY","TCGA.D8.A27N","TCGA.E2.A10A","TCGA.E2.A14V","TCGA.E2.A152","TCGA.E9.A1N4","TCGA.E9.A1N5","TCGA.E9.A1N6","TCGA.E9.A1NA","TCGA.E9.A22D","TCGA.E9.A22E","TCGA.E9.A22H","TCGA.E9.A295","TCGA.E9.A3X8","TCGA.EW.A1IW","TCGA.EW.A1J3","TCGA.EW.A424","TCGA.EW.A6S9","TCGA.JL.A3YW","TCGA.JL.A3YX","TCGA.LL.A5YL","TCGA.LL.A7T0","TCGA.LL.A9Q3","TCGA.PE.A5DC","TCGA.PE.A5DD","TCGA.S3.AA14","TCGA.UL.AAZ6"
"ELMO2",0.406071292614299,-1.14617169549512,1.32564125509807,-0.0106297055125229,1.10406290184786,-0.795290508459088,-0.101104347798044,0.360998432533085,1.58844072075237,0.407613484762325,-1.12516526588999,0.0242936167969949,1.179237900639,-0.331026908360148,0.71474533319436,0.444071495471259,-1.37204996381138,1.06764832791244,0.0878344675935989,-0.335711187524737,-1.24185417707334,0.613202497593906,-0.129604375454054,-0.288839365504447,0.628912408063932,-1.7997210913006,0.903714144996148,-0.916131684341143,-0.0390464039579063,0.604861767233176,0.165641608406794,1.68318856322036,1.17849363641881,-0.295314115441329,-0.24074790452786,-0.961289829057799,0.960591555759193,-0.394870059124477,-1.3928940672274,-0.910489264692696,0.439836913306481,-1.17482345568983,-1.02182466902211,0.0425499444050856,-0.516573516270697,0.425189507829949,-1.48972045046484,0.343230818766727,-1.84558988896475,0.797084479560708,-0.339712602921396,-0.503039983925765,-0.719102882458189,0.742477068462863,1.5935209882352,-0.457102131399007,0.246790531261152,-0.0795354679440159,0.803508917628011,-1.32696172933178,-0.108213737742863,-0.380744807066773,2.43159173445419,3.82337900147379,1.23958359316291,0.284269137768285,0.219839100137,1.50822287483125,-1.20540754136848,-0.56150353179645,1.03918026870677,-0.332436772414754,0.464405496478501,0.546659884872293,-0.364668754568187,-0.187425398022042,-0.802735472466366,0.333449661465021,0.155724368612259,-0.471385661628916,-0.386505881858749,0.570266857959239,1.36032650398958,0.445939946206286,0.245534499174753,0.331464451959575,1.87057120300173,0.0773876089861151,-1.37985143051313,0.753504593704111,0.255691133940842,-0.512612188732228,0.610460943500646,0.487135317065738,1.92316168069916,0.574382216946156,0.179760543839178,0.089673991264598,-0.0977898557130926,0.54817427524773,0.680621981168243,-0.785382114106401,-0.115953655821407,-0.00453126593333212,-0.845159364568518,1.02248310649224,0.648033276520765,-0.199096965777055,0.274098448302105,-3.24317382275139,0.402440762132068,0.943425760697122,-1.35686651028636,-0.614066885656874,-1.04209601551722,-1.73241497510733,-1.50072934622008,-0.170542135658045,-1.49055004586947,-0.827727031324312,-0.43202375570588,-0.760307489943625,-2.01045769203867
"YIPF6",-2.59098376320143,-1.12826194778033,-0.117836501067739,-1.36953999651487,0.0826289838232722,-0.0165236836573868,4.5688102447551,0.537376658387541,1.44649731973269,-0.420078047647341,-0.471356506874222,0.414696226464435,2.25457503079411,0.211474434747403,0.0507499079244186,0.576029357701079,-1.05345702910382,0.295166301405481,1.1490934152452,-0.755692252097909,0.627773469013238,0.801773252729835,-1.89397631388856,-0.204895015008046,0.652155332988836,-0.365030853811528,1.46938489151159,0.712129227219497,1.24277902331246,0.336741934888324,0.0922087916789014,-0.0769274911134166,1.1543832173251,0.129670091662404,0.162472962841795,-1.16220997064241,0.653819903149186,-0.463759603261072,-0.819697737783624,-0.936840498139035,-1.09972917037495,-0.176553806036613,-0.486764776928639,0.552806554210478,0.712908651729885,0.498490348309503,-0.619204962453375,0.0470401993343273,0.120928556480344,1.50721547129492,-0.716712302127821,-0.030667934863262,-0.803166230603961,0.447260696772272,0.806054300160733,0.0590829749869812,-0.354086690933185,-0.0664254479535029,0.0149875737282882,0.304294321107522,-0.121485997119357,-0.0556870360952593,1.90761271442137,-0.315929385833174,-0.751926976678112,-0.748335347570292,-1.31986044721546,0.627051062428103,-2.24718518080496,-0.0297900448156082,0.657527779674848,-0.501418795414596,-0.234532893556234,0.526358471351608,-1.08157655478205,0.403844775879566,-0.103735208936807,-1.68579907531077,0.740232450903043,-0.218918341213431,-0.791220605431547,0.428294676999118,-0.720967796067921,0.0334874376841198,0.98406731276751,1.3336202105533,1.98293997996,1.06382768140938,-1.75545463351943,-1.00203879747345,0.60568467291575,-0.414414027811322,0.24499096376983,0.676659882458725,0.47705105277739,0.739531158782399,1.99140574245063,-0.57582784546864,0.601167325990672,1.24345089508147,0.636978541149012,0.262313469369869,-0.782386555550786,0.100472754177039,0.620716422942342,-0.00790015951492455,-0.06624851585494,0.709800797899915,0.34718770831793,-2.0599650831772,-0.159834099249329,0.325421863026132,-0.93873941848386,-0.426822236611554,0.0145304108360347,-1.1586103021425,-1.10361981702882,-2.42207499709908,-0.00968070109072224,-0.441331593598063,-1.31263830477819,-0.770339129293044,-0.443013404934836
"RUNDC1",-1.65194720197959,-1.22840119217076,-0.654238771734178,-1.12197638779695,-0.0676707370151742,-0.4307423996157,-0.0145863081442816,-0.960602761378119,1.87056526802189,-0.303474032518573,-1.4440466974791,1.08844984822077,0.836552668423654,0.407233174773595,-0.66098581851403,-1.01617372335053,-1.19171066967094,-0.560534877498693,1.84279256340641,-2.28523394167528,1.07143418926596,0.147676453164005,-0.660183429447783,-0.0972548590910465,0.244059946095609,0.132546335593415,2.13972395020269,0.367510595702468,2.00151946920318,0.48795643891835,2.94893493538966,-0.547910573965975,-0.0967471227064237,1.37054271325147,-1.1524124694525,-0.178561906624753,-0.612239965162883,2.03114377909236,-0.542963809866923,0.805821750394035,-0.802914233984261,1.17682653134121,-0.794315358245383,0.636947337067423,2.04496868401416,0.201940359253694,0.276089441690979,-0.496865537425284,-0.756379794918625,1.58356436867122,-0.149071756422258,1.26836255059236,0.127942136470594,1.75149088314018,2.04601805110805,0.617440221724173,-0.736916803501159,-0.636030331261346,-0.124984021188972,-0.0338169526488659,0.560806838984214,-0.104468721923645,-0.327325899435421,0.510295649136411,0.329797705177414,-1.22147711309672,-1.48780193003514,0.40604538479346,-0.988615478449139,0.528542789450755,0.649610097830701,-2.12510190609729,-0.365606773822368,-1.83680576136649,0.63565853745497,0.15624191752867,-1.44565721084994,-0.402422090883113,0.510478531198273,-0.0668474378515321,0.226625762980756,0.449192963183133,0.144175755765377,0.845309188998481,0.991221105239784,-0.05870741639704,0.642119777891929,-0.413312263213418,0.421370149037684,-0.97868612900798,1.56073278810847,-0.722966226226817,-0.165851345640095,-1.14487193854041,-1.17562594985286,1.67070875161573,0.936222275142103,-0.797453149405034,0.966461920242467,-0.254124957781946,-0.0987308176330977,0.00877106664028736,-0.819318694743641,-1.34121293747165,-1.29339431810775,-0.257884471583215,-0.41203135044546,0.772146905430065,0.815888469395752,-1.46252012915829,0.426255788159418,-0.368349999538686,0.152590946980191,-0.479458492365421,-1.12472920094931,-0.0114083014369623,-0.0754734324375816,0.487462780183358,1.03501715230761,0.394034439974311,-1.02813717093804,-0.629106945310776,-1.26245967457279
"TDP2",-1.48797479551626,-1.17413376030437,0.156702607779755,-0.574363309675607,1.34670378332564,-0.716142451855195,-0.526908760480444,-0.16618624277637,-1.42135700289603,-0.827363061805199,0.398263613709055,0.608683513277775,0.444617219850213,0.921516350888437,1.03062874680251,0.687485464000681,1.91958506578412,0.826630815309542,1.17992880415592,2.57412294383611,1.3620179985831,-0.589645802104603,1.69713506632305,0.97040353479082,0.737288410275848,-0.840645539660335,0.845069318860044,-0.15540153651739,1.09512069848436,1.24839169622256,-1.0921658833908,0.657442887470182,0.113949584284484,-1.11082342107793,0.813113051787915,-1.4801576320265,-0.0932193593123379,-0.525781701895124,-3.70140013987027,-0.494218301871839,-1.67537209653659,-0.580693260728344,-1.84401271359372,0.0826904597148868,1.62288269194369,1.19807841157381,1.27583923049043,-0.00529670926043418,-1.13466820693382,0.192513231676558,-0.232113224028732,-0.0323865973132017,0.0862030840641354,1.18519048566348,0.111463087634194,-0.118385267797647,-0.370087265413567,0.624540339994817,0.107780522239212,0.251841416730786,-0.333227132344427,-2.33042465075459,1.21650125589648,-0.182009276596314,-0.742378480220116,-0.595824488626182,0.411997379429256,0.457432503733226,-0.0779043722240703,-0.168561759422812,-1.03817874839133,-0.169181524472388,0.0552575544409339,0.111973436725523,-0.025150404280767,-0.644983042144145,0.460061802911981,-0.378728267019916,-0.655083231207821,-0.478608166267068,-0.85871874308512,0.2849241082142,0.512161875238019,2.41446815312023,-0.588177953629905,2.04585424348594,1.42944197164618,1.94268992412569,-1.17752024935006,-0.412994268390692,0.311549964264634,0.516176429403851,0.728213763630827,-0.0187890316386511,2.09524858680646,-0.00984361602765727,0.141816076872339,0.402002033669644,0.592136716494185,-0.318025752261334,-0.703020475067703,0.428112101160159,-0.765226353337785,-0.506214566060338,-0.403797153693405,0.525633534688817,-0.372379437777056,0.917968373541623,-0.801142348943617,-1.39828172724919,-0.309920779491697,-0.634492945839236,-1.1101392597866,-0.475528664050229,-0.756494424926372,-1.20066010873738,-0.446117950502476,-0.0155786896502283,-0.22307192233295,0.565668214628403,-1.90192532338243,-1.1441357073792,0.402230899549158
"NUDT14",1.32648304037227,0.173977864559569,-0.213032094349728,0.409775926417083,1.02400026454937,-0.115496735206629,-0.156396630249477,0.366007497847415,-0.799014152566539,0.87387628205376,1.22078577694189,-0.634631719948853,0.767279149521309,0.561673641444229,-0.561472633965258,-0.123131971269625,-0.33538347664369,-1.2339840344109,-0.0798958787257175,-0.853471093464278,-0.386199032562602,0.602829810654866,-0.198496259205731,-0.0211447915689397,1.0666392878225,-0.0848034341542417,-0.578877277639422,-0.667435572323739,-1.37764282571848,1.04611471568911,-0.0587153720599398,0.3144608494711,-1.24667840890417,-0.26983623278661,-0.646928358332336,-0.273649964179373,0.177091874033498,-0.383199214859911,-3.68080954333357,2.58768638398865,0.244211823281706,1.17874389697924,0.675858211047374,0.575158820471916,0.120173239485512,-0.518248513162704,0.894339426134822,0.205165880154551,-0.231591473571862,0.572171110421231,-0.554181076316011,-0.0109983996806176,1.51453379325509,0.511170720770313,0.837150870791668,-0.101686132529838,-0.861861779918255,0.401532656753596,0.463779992681526,0.15614923626207,1.01492615210733,-0.992934136952348,-1.14634090635234,-0.125304912899994,-0.0355967367064607,-1.17795052112562,-1.24655682039334,-0.914915221628868,1.87378472567807,0.915352808644847,-0.673875373539951,1.19926705801405,0.973353016577974,-0.804133531854114,0.154788182108116,-0.504879221551651,0.589851539636088,1.18161779569937,-0.531507707551559,-0.83737521368809,-0.164394292089114,-1.40911849759569,-1.03367014902264,-0.521192182498142,-1.67426669403454,-2.33178032288076,-2.75323170096027,-1.42304447015766,0.84669624018658,0.111825635615213,1.14229019693525,0.905405829627387,-0.963109306553157,0.743944419618043,-1.34303153986087,-0.567561379500403,-0.122831621774479,1.26445331486047,-1.36058308207185,-0.911073220226202,-0.0421917382949436,-0.308010575027741,-0.405715785329157,-1.33951918412522,0.528840925653491,0.746253134146228,0.0846191530920003,-0.753336794059632,1.25004094137762,2.98929542096914,-0.381788821141874,-1.54412729778998,0.198149111769894,0.556852008779298,0.347629686098303,0.471838943235335,1.13300710046896,0.439050686088131,1.95338264217568,0.76693367948258,0.92650681364356,0.24509603597268,1.17996780072873
"CSNK1G2",1.541758986431,1.30040953527882,0.797445105855854,0.61911365771335,-0.658991180162352,0.463447804189025,0.615885733279055,-0.636817306374016,-0.166845435625576,0.707021075955756,-0.56200720004796,-0.879963083423223,-0.512131291713966,0.178328924135593,-0.192059024606379,-0.125716850599418,-0.423180696176248,0.0483648121025221,-0.710476946338479,-1.28488989945686,0.554777726819451,0.446096429730133,0.570934385919814,-0.261254130729228,-1.38114426703797,0.136223352608729,-0.19313206237797,-1.01188080866374,-0.612395719992057,0.599458859870132,-0.389575658268885,-0.349464060931756,-0.791848648055438,-0.174444494757437,-1.17765497993735,1.30418083098482,0.0573295342255949,-0.407784959431031,-3.02369123314364,1.96540041592563,0.669161849328467,0.508840053959476,0.695277765799548,-1.36950241244205,-0.40211678657719,-0.753643839334417,0.787351228778118,-0.228044570441939,-0.104147708956117,-0.130501852834068,-0.809687997641287,-0.759128781511693,-1.48621510664752,0.249830984467114,-0.0247290870981457,-0.861686781937288,0.198548118464111,1.05016849470279,-0.708061301365439,0.770336894924204,0.203989091726199,-1.05375700817976,-2.00103155300509,0.483903929166861,0.996185827612372,-0.53074916928172,-1.27204285364922,-0.717730799469618,1.99582572514889,1.59037459255786,-1.12049270218402,0.371032496894547,1.07524601929459,0.527027793809999,1.2917208759358,0.560556090667022,-0.0195663500605074,0.608167003412462,0.31368954213349,-0.0381150572030356,-0.255609812855343,-0.349563496239129,-1.37465284372073,-0.394921673745246,-0.776621953175144,-1.31016651703066,-3.08401079302594,-0.799053919495742,2.47272042033558,0.382283860039429,0.932133394044762,-0.0192583457571101,-1.6510627213611,-0.239990799318766,0.264616885645221,-1.33159181465386,-0.963496878826573,-0.0989246161282534,0.507147265680697,0.292842500272401,-0.460400164788492,-0.341864133655847,0.750233394215537,0.691264413360244,0.639138915000438,-0.0486613433484178,-0.900969534612062,-1.72489161609829,-0.738919431587729,1.33999018317465,-0.263156781869814,-1.2108114935328,1.21755749216632,0.273405908078771,1.86582541683303,1.60736608557689,1.04106039025041,1.9496266266095,2.16473124830526,1.32433318046965,0.338848342406548,0.781750515403393,0.966614354820216
"UGP2",-0.849906389144522,-0.761794087784127,0.280050577594658,0.423845830202237,-0.4640178721139,0.978351074506881,0.275183999226948,0.49067836606708,-0.991603997602339,-1.2779298386745,1.56590492340775,0.809558394665278,0.214856841857209,2.26523944746295,-0.0551729354825636,-0.606415753551567,0.156520004330457,-1.00732079724239,0.199646989012017,-0.819285678910649,0.0354117840796192,-0.62590319284742,1.55958906805043,0.221932564536519,-0.532178204118116,-1.08453513527438,-0.138361938623592,0.780206811949711,0.963903472922086,0.679658575003473,1.08413769796164,0.664832347984251,-1.23696510147265,-0.466428644752259,0.224607644652651,-0.694546349353041,1.6558825833082,-0.131609584630772,-3.25313658290161,-0.880689012454801,-0.537238888885918,-1.13506337278004,-1.10561669698546,-0.418413675662927,-0.663433855501695,-0.117587079152999,0.402311142649366,-0.260094063653709,0.713658343506416,-0.50300884781165,0.295134692164025,0.455893839780313,-1.45117448612423,-0.82606092053087,-0.424828153767746,-0.127804889716471,0.892114342504084,-0.66553070601176,-0.939795744176457,-1.1347461871649,-0.0794547140808827,1.22730722926554,2.3081876499502,0.602462111154047,1.23942363717329,-0.947202920399148,0.21796914180649,-0.877939581234667,-0.00499005663495987,0.437597445111546,-0.728193080402561,1.02297101751031,0.543700758570489,0.857001909993301,0.198817281760136,-0.388882906670461,0.38205552566602,1.65119796187407,-1.59576921986691,-0.318855194667857,-0.506122254929185,0.40136720014313,0.0993501122366245,0.555284831708807,0.819132739789542,2.84775586368882,2.66712310779517,1.40431715569973,0.00792198859847379,-0.320441701342663,-0.555575076780309,-1.63483930896769,0.645214215755039,0.250450268972756,1.89491689769053,-0.384896132666519,0.132905037399994,-0.248802886208868,-1.73045873761459,0.570675914535024,0.479656145340624,-0.493093845721214,-0.752145123312489,-0.213495588327147,0.604985170906541,-0.285728546177185,2.24338971874746,0.027110885021653,-0.604759342117298,-0.943841819850125,0.328761881144239,0.30341377588617,-0.37398761920246,-0.385816183478165,1.44284077771637,-0.66585062455627,0.415115592429616,-1.97433309473447,-0.269473449491295,-2.11708655883843,-1.62825058865177,-0.129315892510486,0.228308403870149
"AMOT",-1.9353592025653,0.0669404195697646,0.168845114638278,1.11172799252429,-0.513592633726273,2.13502815068189,0.974635439980172,2.16427608244229,0.738084272734346,-0.269919508071674,-0.0165069795802974,0.345669313824662,-0.193458485852545,0.270607097144069,-0.602395851399001,-1.36804144427082,-0.859637292503176,-1.64422611741335,-0.551375319462628,1.03420119084452,-0.475650796121768,-0.108882446737989,-0.439274242285912,-0.202783493610017,1.02148924397732,-0.625324441523429,0.418969836616994,-1.61511583279521,0.893760132231621,0.720113599636247,2.72270048030303,-0.666755671752866,0.893643981688166,-0.634432166178687,0.581836702830992,-0.0081461198563419,2.21753879738853,1.54166628109834,-0.569669923118962,-0.133253863016083,-0.82869181904448,-0.763733533913171,-0.0416812310004851,0.239129641546566,-1.47891476772887,-0.506807884025029,-2.4167257169008,-0.788586313916874,-0.0827912535934281,1.71322743164837,-0.0414095619934851,0.174265092001148,0.180871042871863,-2.05428285099923,0.957054292577762,0.801015398628763,-0.169613482725453,-1.32934636633261,-1.1059589293174,-0.833716617306766,0.541315149554061,0.258518231193782,1.83254493285666,0.795134183110696,-0.964160866530898,0.171996344064909,0.0792910925090111,0.238611300190373,-0.774912835389881,0.0303271328889629,0.463408479989348,-0.655653254255423,-0.143863383819116,-0.185667826499434,-0.167949911352722,0.378896803292153,0.829196134037622,-0.0712489530869339,-0.857989946485514,-0.47685697137274,0.599219369937242,0.21862722757408,0.500793720437006,1.24623842217142,1.55920323096889,1.45062650931325,1.40753923933624,1.59310788225372,-1.53430172565551,-0.240752017013646,-1.19298760905556,0.744486780655868,2.85081213717476,0.516187652013083,1.69864952817901,-0.5204040209411,-0.992182188457197,-0.571091679168083,-0.370811546706447,0.743688163930281,0.753003824845821,-0.143520581658707,-0.422908331981756,-0.753370855536942,-0.207843767858288,-0.594306589725684,-0.0866550438640315,1.54602081793097,0.0954152855831934,-1.21120409538654,0.387979722361076,0.122187496293858,-0.874837581326937,-0.0863194365962849,-0.327041229103619,-0.638093137259019,-1.13446795129968,-1.26529863390482,-1.16839229762096,-1.73413976680064,-0.275402681127146,-0.682214653932829,-0.537410292662804
"ZNF672",-0.504715430292351,-0.137389819720607,0.721564581102015,-0.119853121203661,0.448613636119867,0.587601563644157,-1.212139571984,-1.42377082903142,-1.36464852774563,0.480231107904521,-1.62179969869295,-0.472195961404706,-0.854779835073334,-0.923250647796938,1.70930315611316,-1.04012580222232,-1.45381868863307,-0.207261551034527,0.251335630801819,-0.283409530470914,0.845580493165012,0.744027737097074,-0.478928376872382,-0.213664475607883,-0.0455738280872846,0.827689391815486,-1.6338399430577,0.0423328419705074,1.34535427401012,1.80074885397055,-0.114947637536541,0.944337660129989,-0.441442633975048,1.33322175583496,0.262701501095092,0.818595915904128,0.80734625560164,-0.693636998126513,-2.82305041456844,1.20192798704054,-0.295970169815661,0.0502466323949229,-1.63089347520564,-0.0982554897383912,0.202996718079308,1.28713285097057,-0.180461928978168,-0.637055362234539,-1.01531196979204,1.51557684155991,-0.703966387336994,1.04867128848277,1.12876431772257,-0.34027632873841,0.67237691567354,-1.69427597269259,0.442809585891421,-0.611200616576505,0.531688939027858,-0.158026678054232,0.442735292235885,-1.20202473179954,-0.719618948898921,-0.734610612815189,-0.713770505451731,-0.975133732695645,-0.224366313973798,-0.178286384575527,1.37675027327719,-0.00553172678422909,-1.06406196997586,0.72276940548602,1.98673497646552,0.183577200466984,0.486678074698139,1.03248299019498,-0.718097739006705,0.767051977199866,0.0961157585829368,-0.442925432356909,0.14388345267496,0.708832518461852,-0.690157428692362,-1.96933970866476,0.142380120345088,-1.67933904146754,-1.26311069027019,1.30080620719011,2.21297338600313,-0.163203380643154,0.189165853508923,0.463568137062348,0.215513737266197,0.411278181231863,-0.185234063605211,-0.581527087532298,-0.0911682616207448,-0.303977274343774,-2.23090976856493,-0.94748458986493,-0.42216182734002,-0.715734577560142,-0.79544983298437,4.09764086465282,0.928656872315704,1.03509004100778,0.219651532623735,-0.172360991943132,0.628238783516121,1.19557123050231,-0.0082964571269607,-0.0828621726859783,0.367899277897138,-0.256129487057737,-0.370517394205009,0.1765753902328,1.56289173832625,-0.178556232015729,0.727373758748577,-0.737791230211085,0.737322897955918,-0.947241189434749,0.587930125215487
"SPAG7",0.548733711190611,0.146619396718143,0.287627785214724,0.959400469482312,1.20775687429573,-0.0527217588435856,-0.687488183783904,-1.19172894466941,-1.51739762497459,0.560698239688852,0.39057222124808,1.44772104012952,0.264989976699178,0.664359637913678,-0.516690285084128,-0.611183682064047,0.552626959835255,-0.667832880402531,-0.123150375196183,-0.764678393635993,-0.326752511839017,-1.43719628915368,0.516559033806932,0.523808866562549,0.124894881299735,0.278657382816541,-0.65628594957989,-0.712476938927851,0.578832370840057,1.00305635246646,-1.16598592489914,-0.0340762429677102,-0.587060090591152,0.286048441580303,-0.99668192273566,1.0274535224525,1.19357514123529,-0.434774375256472,-4.91821321294097,0.692499695517481,0.730066842857283,-0.990785634925273,-0.731593905130281,0.821233841625459,0.30618537538035,1.35157685433893,1.88919410531806,0.512345281804379,-1.26436734677229,1.83446642721461,1.58871080206698,0.682405092728563,2.23985397692453,-0.318813043242974,-0.843115268803289,0.114181142141606,-0.624660486827933,-0.156343889145382,-0.0514654501356791,-0.299118583616547,0.0121974644213115,-0.355388630894296,-0.577413695309406,-0.827921922530166,-1.08078765888223,-0.727556825751726,-0.679600390477771,-0.575531911885485,0.941639870421253,0.0592934591788376,-0.498024750401479,0.364270536218799,0.919964387659346,-0.0519387827676423,-0.0769372084336247,-1.13619657057595,0.151163029266815,-1.6726215499861,-0.16338008309732,-0.081998716285156,0.565221055105933,-0.253508847141945,-1.38980770314193,-1.39023820377546,0.0561706644013737,-2.38942958909495,-1.33813761788918,-1.31255475903268,0.573103724928366,1.06618471667667,-0.587056715230346,0.367281787246664,-0.234925448157477,0.633769205074247,-1.26620720444788,1.11916868846906,-0.881048253407655,1.83400657664809,0.128532861714077,-0.34214484586086,0.4750937656758,0.227462560012994,-0.533084764179382,0.235545999983736,0.786381858048283,0.221837706245146,1.06989736989858,-0.120902903406867,0.803325508048419,1.95714422885199,-0.885236875871242,-1.89472295922739,0.773520311658154,-0.201426631514534,0.469191548523618,0.962742047459827,1.73516273278188,0.730480718548018,1.21037199227457,-0.333884933914124,-0.228176362005415,0.102932177147406,0.89066221473925
"THAP4",1.04560636615648,0.124170330493304,0.376551721899062,-0.154075817642904,0.769924962214493,0.981776683999367,0.00547192769367609,-0.194997061316039,-1.04368225579779,0.234121369181098,-0.724746725311515,-0.711844209935835,0.499880535021665,-0.357888447562195,-0.0273622860947221,-0.687211599639312,-1.60370314967735,-0.37377795769205,-0.316020164554552,-1.03023537510869,0.192509091971574,-0.44637058995273,-0.0178094349458551,-0.2507944207149,-0.459988719159135,0.598055140232715,0.306730157187639,-1.04571108414175,-0.0135750937297289,0.728251525449257,-0.402593878005717,-0.00836555590008822,-0.845763442089967,-0.473268731644618,-1.13979863273921,0.456548557683241,-0.409791885545287,-0.918339716502047,-5.26171278088656,2.27401184564826,0.138945677232918,0.692112580128163,-0.967833333073853,0.529318996605241,-0.33141339562322,0.0297098201297164,2.29994183083277,2.53491285722548,0.015375559093577,0.313637095876617,0.0415393290508136,0.655497155879039,0.139155058607077,0.374567936276777,0.192489627785575,0.477209127189618,-0.370192837185065,0.481657410193069,0.737188585108572,0.924318776260817,0.841978716270035,0.269170637504514,-1.74956113791952,-0.189556129179523,0.779036434932095,-0.193485288765722,-0.33120645506467,-0.657588776404307,1.52348285547106,0.981332169069133,-0.225610240165943,-0.439995302267097,1.60364045077571,1.11064435759122,1.19027202186988,0.000623999764176418,0.351961889152164,0.591497873473832,-0.0686350880774413,-0.272639791020846,-0.0505256113931032,-0.250866396543796,-0.601670987098521,-0.624531024493544,-1.51454892582591,-1.9854678858261,-1.42417013524347,-1.77880242902861,2.27038054461331,-0.464443856165948,0.570480365129733,-0.346158699124773,0.122538075633891,-0.114834178251214,-0.0915138973584007,-1.10029514066933,-0.0873721985766431,1.03211754483253,0.228000080821831,0.317466315538882,-0.641290945038234,-0.836414277854071,-0.405287368218688,0.453492084213841,-0.269140947315261,1.00635393518149,-0.0130605540112549,-0.988153462984347,0.797019925151568,1.72950503691375,-0.27842550957156,-1.94932286540753,0.746168972868613,-0.134859381050466,0.217982651195616,-0.106377207059693,1.84278800099371,0.73817136332458,1.69843058556877,-0.561186872433323,0.757298874413942,-1.61493970303598,0.00778385003992999
